EXPID,PEAKID,YEAR,SEASON,HOST,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,SKI,PARAPENTE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,O2USED,COMRTE,STDRTE,PRIMRTE,CAMP_HEIGHTS,CAMP_SITES_LIST,NUM_CAMPS,TERMREASON_STRING,YEAR_SEASON_DATE,PKNAME,PKNAME2,LOCATION,HEIGHTM,REGION,OPEN,PSTATUS,NAME,ALTERNATE_NAMES,LAT,LON,ELEVATION_M
CHOY03303,CHOY,2003,3,2,NW side,,,,USA,1,0,0,0,23,28,2003-09-29,1,0,0,6,4,0,3,2,0,1,1,True,False,"['4700', '5700', '6500', '7080', '7400']","[('BC(01/09,4700m),', ''), ('ABC(05/09,5700m),', ''), ('C1(08/09,6500m),', ''), ('C2(16/09,7080m),', ''), ('C3(24/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03304,CHOY,2003,3,2,NW side,,,,USA,1,0,0,0,20,26,2003-10-03,1,0,0,1,1,0,1,1,0,1,1,True,False,"['4900', '5700', '6400', '7100', '7600']","[('BC(07/09,4900m),', ''), ('ABC(09/09,5700m),', ''), ('C1(11/09,6400m),', ''), ('C2(18/09,7100m),', ''), ('C3(26/09,7600m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03305,CHOY,2003,3,2,NW side,,,,Australia,1,0,0,0,25,27,2003-10-07,1,0,0,1,1,0,0,0,0,0,1,True,False,"['5000', '5700', '6400', '7100']","[('BC(10/09,5000m),', ''), ('ABC(14/09,5700m),', ''), ('C1(15/09,6400m),', ''), ('C2(17/09,7100m),', '')]",4,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03306,CHOY,2003,3,2,NW side,,,,New Zealand,0,0,0,0,13,21,2003-10-05,4,0,0,1,0,0,1,0,0,0,1,True,False,"['5700', '6400', '7100', '7200']","[('BC(14/09),', ''), ('ABC(16/09,5700m),', ''), ('C1(18/09,6400m),', ''), ('C2(26/09,7100m),', '')]",4,"Bad weather (storms, high winds)",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03307,CHOY,2003,3,2,NW side,,,,Australia,0,0,0,0,23,31,2003-10-03,7,0,0,1,0,0,0,0,0,0,1,True,False,"['5700', '6400', '6600']","[('BC(02/09),', ''), ('ABC(06/09,5700m),', ''), ('C1(11/09,6400m),', '')]",3,"Illness, AMS, exhaustion, or frostbite",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03308,CHOY,2003,3,2,NW side,,,,UK,0,0,0,0,7,27,2003-10-07,7,0,0,1,0,0,0,0,0,0,1,True,False,"['5000', '5700', '6400', '7100', '7100']","[('BC(10/09,5000m),', ''), ('ABC(14/09,5700m),', ''), ('C1(15/09,6400m),', ''), ('C2(17/09,7100m),', '')]",4,"Illness, AMS, exhaustion, or frostbite",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03309,CHOY,2003,3,2,NW side,,,,UK,0,0,0,0,18,24,2003-10-03,4,0,0,2,0,0,0,0,0,0,1,True,False,"['4900', '5700', '6450', '7000', '7000']","[('BC(02/09,4900m),', ''), ('ABC(05/09,5700m),', ''), ('C1(11/09,6450m),', ''), ('C2(18/09,7000m),', '')]",4,"Bad weather (storms, high winds)",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03310,CHOY,2003,3,2,NW side,,,,New Zealand,1,0,0,0,20,23,2003-09-24,1,0,0,14,11,0,7,7,0,1,1,True,False,"['4800', '5200', '6400', '7100', '7400']","[('BC(01/09,4800m),', ''), ('ABC(05/09,5200m),', ''), ('C1(12/09,6400m),', ''), ('C2(28/09,7100m),', ''), ('C3(20/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03311,CHOY,2003,3,2,NW side,,,,Japan,1,0,0,0,19,26,2003-10-04,1,0,0,14,14,0,9,9,0,1,1,True,False,"['8700', '6400', '7100', '7800']","[('BC(08/09),', ''), ('ABC(12/09,8700m),', ''), ('C1(23/09,6400m),', ''), ('C2(25/09,7100m),', ''), ('C3(26/09,7800m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03312,CHOY,2003,3,2,NW side,,,,Japan,1,0,0,0,23,30,2003-10-03,1,0,0,1,1,0,0,0,0,0,1,True,False,"['5700', '6400', '7100', '7500']","[('BC(03/09),', ''), ('ABC(05/09,5700m),', ''), ('C1(09/09,6400m),', ''), ('C2(14/09,7100m),', ''), ('C3(25/09,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03313,CHOY,2003,3,2,NW side,,,,S Korea,1,0,0,0,21,31,2003-09-26,1,0,0,7,2,0,2,2,0,1,1,True,False,"['5600', '6200', '6900', '7400']","[('BC(26/08),', ''), ('ABC(31/08,5600m),', ''), ('C1(06/09,6200m),', ''), ('C2(13/09,6900m),', ''), ('C3(14/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03314,CHOY,2003,3,2,NW side,,,,France,1,0,0,0,12,16,2003-09-30,1,0,0,10,6,0,6,6,0,0,1,True,False,"['5700', '6400', '7100', '7400']","[('BC(14/09),', ''), ('ABC(16/09,5700m),', ''), ('C1(18/09,6400m),', ''), ('C2(25/09,7100m),', ''), ('C3(26/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03315,CHOY,2003,3,2,NW side,,,,Switzerland,1,0,0,0,20,25,2003-10-21,1,1,0,6,1,0,2,2,0,0,1,True,False,"['5700', '6400', '7000']","[('BC(26/09),', ''), ('ABC(29/09,5700m),', ''), ('C1(07/10,6400m),', ''), ('C2(14/10,7000m),', '')]",4,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03316,CHOY,2003,3,2,NW side,,,,Spain,1,0,0,0,27,29,2003-10-07,1,0,0,3,2,0,0,0,0,0,1,True,False,"['5000', '5700', '6400', '7100', '7500']","[('BC(08/09,5000m),', ''), ('ABC(12/09,5700m),', ''), ('C1(14/09,6400m),', ''), ('C2(26/09,7100m),', ''), ('C3(05/10,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03317,CHOY,2003,3,2,NW side,,,,UK,1,0,0,0,18,23,2003-09-26,1,0,0,20,9,0,4,3,0,1,1,True,False,"['5700', '6300', '7000', '7300']","[('BC(03/09),', ''), ('ABC(06/09,5700m),', ''), ('C1(11/09,6300m),', ''), ('C2(15/09,7000m),', ''), ('C3(20/09,7300m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03318,CHOY,2003,3,2,NW side,,,,USA,1,0,0,0,26,29,2003-09-29,1,0,0,16,4,0,5,3,0,1,1,True,False,"['4500', '5200', '6200', '7000', '7500']","[('BC(31/08,4500m),', ''), ('ABC(04/09,5200m),', ''), ('C1(09/09,6200m),', ''), ('C2(15/09,7000m),', ''), ('C3(25/09,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03319,CHOY,2003,3,2,NW side,,,,Japan,1,0,0,0,20,24,2003-09-25,1,0,0,5,4,0,3,3,0,1,1,True,False,"['5500', '6200', '7200', '7400']","[('BC(01/09),', ''), ('ABC(04/09,5500m),', ''), ('C1(11/09,6200m),', ''), ('C2(19/09,7200m),', ''), ('C3(20/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03320,CHOY,2003,3,2,NW side,,,,Slovenia,1,0,0,0,25,31,2003-10-03,1,0,0,2,1,0,0,0,0,1,1,True,False,"['5700', '6400', '7100', '7500']","[('BC(02/09),', ''), ('ABC(06/09,5700m),', ''), ('C1(08/09,6400m),', ''), ('C2(17/09,7100m),', ''), ('C3(26/09,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03321,CHOY,2003,3,2,NW side,,,,Greece,1,0,0,0,14,18,2003-10-01,1,0,0,9,4,1,4,3,0,1,1,True,False,"['5750', '6400', '7100']","[('BC(13/09),', ''), ('ABC(14/09,5750m),', ''), ('C1(16/09,6400m),', ''), ('C2(19/09,7100m),', '')]",4,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03322,CHOY,2003,3,2,NW side,,,,Russia,1,0,0,0,21,25,2003-10-09,1,0,0,5,2,0,0,0,0,1,1,True,False,"['4700', '5700', '6400', '7100', '7500']","[('BC(14/09,4700m),', ''), ('ABC(17/09,5700m),', ''), ('C1(19/09,6400m),', ''), ('C2(25/09,7100m),', ''), ('C3(27/09,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03323,CHOY,2003,3,2,NW side,,,,Japan,0,0,0,0,19,30,2003-10-03,5,0,0,1,0,0,0,0,0,0,1,True,False,"['5700', '6400', '7100', '7500', '7700']","[('BC(03/09),', ''), ('ABC(05/09,5700m),', ''), ('C1(12/09,6400m),', ''), ('C2(16/09,7100m),', ''), ('C3(21/09,7500m),', '')]",5,"Bad conditions (deep snow, avalanching, falling ice, or rock)",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03324,CHOY,2003,3,2,NW side,,,,Japan,0,0,0,0,12,30,2003-10-03,10,0,0,1,0,0,0,0,0,0,1,True,False,"['5700', '6300', '6900']","[('BC(02/09),', ''), ('ABC(06/09,5700m),', ''), ('C1(14/09,6300m),', '')]",3,"Route technically too difficult, lack of experience, strength, or motivation",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03325,CHOY,2003,3,2,NW side,,,,Japan,0,0,0,0,28,33,2003-10-08,7,0,0,1,0,0,0,0,0,0,1,True,False,"['5700', '6100', '7000', '7400', '8100']","[('BC(05/09),', ''), ('ABC(07/09,5700m),', ''), ('C1(14/09,6100m),', ''), ('C2(24/09,7000m),', ''), ('C3(02/10,7400m),', '')]",5,"Illness, AMS, exhaustion, or frostbite",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03326,CHOY,2003,3,2,NW side,,,,Japan,1,0,0,0,26,29,2003-09-30,1,0,0,6,6,0,3,3,0,1,1,True,False,[],"[('BC(01/09),', ''), ('ABC(05/09),', ''), ('C1(11/09),', ''), ('C2(16/09),', ''), ('C3(26/09),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03327,CHOY,2003,3,2,NW side,,,,Japan,1,0,0,0,24,28,2003-09-20,1,0,0,1,1,0,2,2,0,1,1,True,False,"['5700', '6350', '7015', '7375']","[('BC(27/08),', ''), ('ABC(27/08,5700m),', ''), ('C1(03/09,6350m),', ''), ('C2(14/09,7015m),', ''), ('C3(15/09,7375m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03328,CHOY,2003,3,2,NW side,,,,Poland,1,0,0,0,11,25,2003-10-07,1,0,0,3,3,0,0,0,0,0,1,True,False,"['5000', '6200', '7000', '7700']","[('BC(12/09,5000m),', ''), ('C1(11/09,6200m),', ''), ('C2(22/09,7000m),', ''), ('Smt(23/09),', ''), ('C3(04/10,7700m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03329,CHOY,2003,3,2,NW side,,,,Sweden,1,0,0,0,23,25,2003-10-07,1,1,0,1,1,0,0,0,0,0,1,True,False,"['5000', '5700', '6400', '7100', '7500']","[('BC(12/09,5000m),', ''), ('ABC(14/09,5700m),', ''), ('C1(16/09,6400m),', ''), ('C2(19/09,7100m),', ''), ('C3(26/09,7500m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03330,CHOY,2003,3,2,NW side,,,,Germany,1,0,0,0,22,28,2003-10-03,1,0,0,6,3,0,1,0,0,0,1,True,False,"['5000', '5700', '6400', '7000', '7400', '7900']","[('BC(05/09,5000m),', ''), ('ABC(08/09,5700m),', ''), ('C1(11/09,6400m),', ''), ('C2(15/09,7000m),', ''), ('C3(27/09,7400m),', '')]",5,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03331,CHOY,2003,3,2,NW side,,,,Spain,1,0,0,0,16,30,2003-10-07,1,0,0,13,3,0,0,0,0,0,1,True,False,"['5700', '6400', '7100']","[('BC(07/09),', ''), ('ABC(09/09,5700m),', ''), ('C1(12/09,6400m),', ''), ('C2(22/09,7100m),', '')]",4,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03332,CHOY,2003,3,2,NW side,,,,Austria,0,0,0,0,19,56,2003-10-30,4,0,0,1,0,0,0,0,0,0,1,True,False,"['5300', '5700', '6444', '7020']","[('BC(04/09,5300m),', ''), ('ABC(05/09,5700m),', ''), ('C1(16/09,6444m),', '')]",3,"Bad weather (storms, high winds)",2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03333,CHOY,2003,3,2,NW side,,,,Norway,1,0,0,0,6,10,2003-10-07,1,0,0,2,2,0,0,0,0,0,1,True,False,"['5700', '6400', '7100']","[('BC(27/09),', ''), ('ABC(28/09,5700m),', ''), ('C1(01/10,6400m),', ''), ('C2(03/10,7100m),', '')]",4,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03334,CHOY,2003,3,2,NW side,,,,Italy,1,0,0,0,13,21,2003-10-05,1,0,0,3,1,0,2,0,0,0,1,True,False,"['5700', '6400', '7100', '5700', '6400', '6700']","[('Giovanni.BC(14/09),', ''), ('ABC(16/09,5700m),', ''), ('C1(17/09,6400m),', ''), ('C2(19/09,7100m),', ''), ('', 'Smt'), ('', 'other'), ('members.BC(18/09),', ''), ('ABC(21/09,5700m),', ''), ('C1(26/09,6400m),', '')]",9,Success (main peak),2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY03336,CHOY,2003,3,2,NW side,,,,Spain,0,0,0,0,0,0,,14,0,0,5,0,0,0,0,0,0,1,True,False,[],"[('', 'BC,'), ('ABC(5700m),', '')]",2,Other,2003-08-31,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04101,CHOY,2004,1,2,NW side,,,,Poland,1,0,0,0,23,33,2004-05-19,1,0,0,1,1,0,0,0,0,0,1,True,False,"['4900', '5700', '6430', '7130', '7560']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(22/04,6430m),', ''), ('C2(28/04,7130m),', ''), ('C3(08/05,7560m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04102,CHOY,2004,1,2,NW side,,,,Austria,1,0,0,0,23,30,2004-05-16,1,0,0,7,5,0,2,2,0,0,1,True,False,"['4900', '5600', '6300', '7000', '7400']","[('BC(16/04,4900m),', ''), ('ABC(19/04,5600m),', ''), ('C1(25/04,6300m),', ''), ('C2(28/04,7000m),', ''), ('C3(08/05,7400m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04103,CHOY,2004,1,2,NW side,,,,Belgium,0,0,0,0,17,24,2004-05-05,4,0,0,1,0,0,1,0,0,0,1,True,False,"['4900', '5700', '6400', '7000', '7200']","[('BC(11/04,4900m),', ''), ('ABC(14/04,5700m),', ''), ('C1(17/04,6400m),', ''), ('C2(26/04,7000m),', '')]",4,"Bad weather (storms, high winds)",2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04104,CHOY,2004,1,2,NW side,,,,Belarus,1,0,0,0,22,24,2004-05-10,1,0,0,4,3,0,0,0,0,0,1,True,False,"['4950', '5700', '6400', '7100', '7450']","[('BC(16/04,4950m),', ''), ('ABC(18/04,5700m),', ''), ('C1(22/04,6400m),', ''), ('C2(29/04,7100m),', ''), ('C3(07/05,7450m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04105,CHOY,2004,1,2,NW side,,,,USA,0,0,0,0,10,30,2004-05-12,7,0,0,1,0,0,0,0,0,0,1,True,False,"['4900', '5700', '6400', '7200', '7200']","[('BC(12/04,4900m),', ''), ('ABC(14/04,5700m),', ''), ('C1(18/04,6400m),', ''), ('C2(22/04,7200m),', '')]",4,"Illness, AMS, exhaustion, or frostbite",2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04106,CHOY,2004,1,2,NW side,,,,Spain,0,0,0,0,26,33,2004-05-08,9,0,0,6,0,0,0,0,0,0,1,True,False,"['4900', '5700', '6400', '7200', '7400']","[('BC(05/04,4900m),', ''), ('ABC(10/04,5700m),', ''), ('C1(18/04,6400m),', ''), ('C2(29/04,7200m),', '')]",4,Lack of time,2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04107,CHOY,2004,1,2,NW side,,,,Canada,0,0,0,0,21,27,2004-05-13,7,0,0,2,0,0,0,0,0,0,1,True,False,"['4900', '5700', '6400', '6800']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(21/04,6400m),', '')]",3,"Illness, AMS, exhaustion, or frostbite",2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04108,CHOY,2004,1,2,NW side,,,,Switzerland,1,0,0,0,23,27,2004-05-13,1,0,0,2,2,0,0,0,0,0,1,True,False,"['4900', '5700', '6430', '7130', '7560']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(22/04,6430m),', ''), ('C2(07/05,7130m),', ''), ('C3(08/05,7560m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04109,CHOY,2004,1,2,NW side,,,,S Africa,1,0,0,0,23,27,2004-05-13,1,0,0,1,1,0,1,1,0,0,1,True,False,"['4900', '5700', '6400', '7100', '7500']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(21/04,6400m),', ''), ('C2(27/04,7100m),', ''), ('C3(08/05,7500m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04110,CHOY,2004,1,2,NW side,,,,Netherlands,1,0,0,0,25,37,2004-05-02,1,1,0,3,1,0,3,2,0,0,1,True,False,"['4900', '5715', '6425', '7000', '7450']","[('BC(26/03,4900m),', ''), ('ABC(30/03,5715m),', ''), ('C1(05/04,6425m),', ''), ('C2(11/04,7000m),', ''), ('C3(18/04,7450m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04111,CHOY,2004,1,2,NW side,,,,Czech Republic,1,0,0,0,25,28,2004-05-14,1,0,0,6,2,0,0,0,0,0,1,True,False,"['4900', '5700', '6400', '7100']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(21/04,6400m),', ''), ('C2(27/04,7100m),', '')]",4,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04112,CHOY,2004,1,2,NW side,,,,Spain,1,0,0,0,23,27,2004-05-13,1,0,0,3,1,0,1,0,0,0,1,True,False,"['4900', '5700', '6400', '7100', '7500']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('C1(21/04,6400m),', ''), ('C2(27/04,7100m),', ''), ('C3(08/05,7500m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04113,CHOY,2004,1,2,NW side,,,,Germany,1,0,0,0,22,27,2004-05-14,1,0,0,2,2,0,0,0,0,0,1,True,False,"['4920', '5700', '6400', '7100', '7400']","[('BC(17/04,4920m),', ''), ('ABC(20/04,5700m),', ''), ('C1(28/04,6400m),', ''), ('C2(07/05,7100m),', ''), ('C3(08/05,7400m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04114,CHOY,2004,1,2,NW side,,,,Czech Republic,1,0,0,0,33,36,2004-05-13,1,0,0,3,2,0,0,0,0,0,1,True,False,"['4900', '5700', '6400', '7100', '7600']","[('BC(03/04,4900m),', ''), ('ABC(13/04,5700m),', ''), ('C1(19/04,6400m),', ''), ('C2(20/04,7100m),', ''), ('C3(28/04,7600m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04115,CHOY,2004,1,2,NW side,,,,Germany,1,0,0,0,20,27,2004-05-16,1,0,0,9,7,0,2,2,0,0,1,True,False,"['4900', '5700', '6400', '7050', '7400']","[('BC(19/04,4900m),', ''), ('ABC(23/04,5700m),', ''), ('C1(26/04,6400m),', ''), ('C2(07/05,7050m),', ''), ('C3(08/05,7400m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04117,CHOY,2004,1,2,NW side,,,,USA,1,0,0,0,30,33,2004-05-19,1,0,0,1,1,0,0,0,0,0,1,True,False,"['4900', '5700', '6430', '7160', '7450']","[('BC(16/04,4900m),', ''), ('ABC(18/04,5700m),', ''), ('', 'C1'), ('', 'm'), ('C2(28/04,7160m),', ''), ('C3(06/05,7450m),', '')]",6,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04118,CHOY,2004,1,2,NW side,,,,Spain,1,0,0,0,17,26,2004-05-17,1,0,0,1,1,0,1,1,0,0,1,True,False,"['4900', '5700', '6200', '7200', '7500']","[('BC(21/04,4900m),', ''), ('ABC(23/04,5700m),', ''), ('C1(29/04,6200m),', ''), ('C2(06/05,7200m),', ''), ('C3(07/05,7500m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04120,CHOY,2004,1,2,NW side,,,,Austria,1,0,0,0,17,20,2004-05-19,1,0,0,5,5,0,0,0,0,0,1,True,False,"['5600', '6400', '7000']","[('BC(29/04),', ''), ('ABC(03/05,5600m),', ''), ('C1(08/05,6400m),', ''), ('C2(15/05,7000m),', '')]",4,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04121,CHOY,2004,1,2,NW side,,,,New Zealand,0,0,0,0,21,27,2004-05-04,4,0,0,4,0,0,3,0,0,0,1,True,False,"['4800', '5200', '6400', '7100', '7100']","[('BC(07/04,4800m),', ''), ('ABC(14/04,5200m),', ''), ('C1(21/04,6400m),', ''), ('C2(28/04,7100m),', '')]",4,"Bad weather (storms, high winds)",2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
CHOY04122,CHOY,2004,1,2,NW side,,,,New Zealand,1,0,0,0,24,29,2004-05-19,1,0,0,10,2,0,3,2,0,1,1,True,False,"['4910', '5720', '6380', '6980', '7500']","[('BC(20/04,4910m),', ''), ('ABC(25/04,5720m),', ''), ('C1(01/05,6380m),', ''), ('C2(12/05,6980m),', ''), ('C3(13/05,7500m),', '')]",5,Success (main peak),2004-03-01,Cho Oyu,,Khumbu Himal (NW of Everest on Tibetan border),8188,2,True,2,Cho Oyu,,28.096408,86.6595,8201.0
