PEAKID,PKNAME,YEAR,HOST,LAT,LON,HEIGHTM,COMRTE,ROUTE_SUCCESS,ROUTE_HIGHPOINT,ROUTE
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,False,0,(to 6800m),Left slope of E Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2001,2,27.9881,86.9281,8849,False,0,,E Face
EVER,Everest,2001,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,False,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,False,1,,N Col-NE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,False,1,,N Face
EVER,Everest,2002,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2002,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2002,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,1969,2,27.9881,86.9281,8849,True,0,,N side
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,False,0,,W Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,False,0,,E Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,False,1,,NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2003,2,27.9881,86.9281,8849,False,0,,N Face
EVER,Everest,2003,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,False,1,,N Face
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,False,1,,N Face
EVER,Everest,2004,2,27.9881,86.9281,8849,False,1,,NE Ridge-N Col
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2004,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,1980,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,False,0,,N Face
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,False,0,(to 6000m),N Face
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2005,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2005,2,27.9881,86.9281,8849,True,0,,N Col-NE Ridge
EVER,Everest,2000,2,27.9881,86.9281,8849,False,0,,N Col
EVER,Everest,2006,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,False,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,False,1,,NE Ridge-N Col
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,2,27.9881,86.9281,8849,True,1,,N Col-NE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,0,,S Col-SE Ridge
EVER,Everest,2006,1,27.9881,86.9281,8849,True,1,,S Col-SE Ridge
